1639054800000,1.4
1639058400000,1.4
1639058400000,1.6
1639062000000,1.4
1639062000000,1.5
1639065600000,1.1
1639065600000,1
1639069200000,1.3
1639069200000,1.3
1639072800000,1.1
1639072800000,1.5
1639076400000,1.6
1639076400000,1.8
1639080000000,1.6
1639080000000,1.6
1639083600000,1.5
1639083600000,1.5
1639087200000,1.5
1639087200000,1.5
1639090800000,1.2
1639090800000,1.3
1639094400000,1.2
1639094400000,1.2
1639098000000,0.9
1639098000000,0.9
1639101600000,0.8
1639101600000,0.8
1639105200000,1.3
1639105200000,1.3
1639108800000,1.4
1639108800000,1.4
1639112400000,1.4
1639112400000,1.4
1639116000000,1.5
1639116000000,1.5
1639119600000,1.5
1639119600000,1.5
1639123200000,1.4
1639123200000,1.4
1639126800000,1.5
1639126800000,1.5
1639129290464,1.7
1639131090541,1.7
1639132890556,1.7
1639134690724,1.7
1639136490831,1.5
1639138290726,1.6
1639140090680,1.8
1639141890739,1.8
1639143690761,1.8
1639145490882,1.8
1639147290839,1.6
1639149090935,1.6
1639150890833,1.4
1639152691125,1.4
1639154490936,1.3
1639156291031,1.3
1639158090977,1.3
1639159891179,1.3
1639161691029,1.3
1639163491099,1.3
1639165291155,1.0
1639167091305,1.0
1639168891236,0.9
1639170691389,0.9
1639172491299,0.9
1639174291480,0.7
1639176091419,0.6
1639177891544,0.6
1639179691614,0.7
1639181491618,0.7
1639183291495,0.7
1639185091691,0.7
1639186891572,0.7
1639188691609,0.7
1639190491737,0.8
1639192291780,0.8
1639194091774,0.9
1639195891816,0.9
1639197691803,1.0
1639199491887,1.0
1639201291976,1.2
1639203092039,1.0
1639204891961,1.3
1639206691957,0.8
1639208492026,1.1
1639210292167,1.1
1639212092077,0.8
1639213892188,0.7
1639215692267,0.9
1639217492265,0.7
1639219292262,1.0
1639221092271,1.0
1639222892349,2.2
1639224692320,2.2
1639226492384,1.8
1639228292460,1.8
1639230092495,0.9
1639231892456,0.9
1639233692400,0.5
1639235492509,0.2
1639237292455,0.0
1639239092593,0.0
1639240892471,0.1
1639242692631,0.1
